term_id,term_name,gene
FS016,Phosphatase,1104|17609
FS016,Phosphatase,1104|17618
FS017,Zinc finger transcription factor,1104|00076
FS017,Zinc finger transcription factor,1104|00222
FS017,Zinc finger transcription factor,1104|00322
FS017,Zinc finger transcription factor,1104|00379
FS017,Zinc finger transcription factor,1104|00537
FS017,Zinc finger transcription factor,1104|00552
FS017,Zinc finger transcription factor,1104|00654
FS017,Zinc finger transcription factor,1104|00679
FS017,Zinc finger transcription factor,1104|00849
FS017,Zinc finger transcription factor,1104|00866
FS017,Zinc finger transcription factor,1104|00960
FS017,Zinc finger transcription factor,1104|01022
FS017,Zinc finger transcription factor,1104|01097
FS017,Zinc finger transcription factor,1104|01098
FS017,Zinc finger transcription factor,1104|01183
FS017,Zinc finger transcription factor,1104|01220
FS017,Zinc finger transcription factor,1104|01252
FS017,Zinc finger transcription factor,1104|01471
FS017,Zinc finger transcription factor,1104|01482
FS017,Zinc finger transcription factor,1104|01612
FS017,Zinc finger transcription factor,1104|01692
FS017,Zinc finger transcription factor,1104|01696
FS017,Zinc finger transcription factor,1104|01743
FS017,Zinc finger transcription factor,1104|01788
FS017,Zinc finger transcription factor,1104|01869
FS017,Zinc finger transcription factor,1104|01871
FS017,Zinc finger transcription factor,1104|01948
FS017,Zinc finger transcription factor,1104|02017
FS017,Zinc finger transcription factor,1104|02106
FS017,Zinc finger transcription factor,1104|02178
FS017,Zinc finger transcription factor,1104|02188
FS017,Zinc finger transcription factor,1104|02252
FS017,Zinc finger transcription factor,1104|02357
FS017,Zinc finger transcription factor,1104|02393
FS017,Zinc finger transcription factor,1104|02402
FS017,Zinc finger transcription factor,1104|02463
FS017,Zinc finger transcription factor,1104|02474
FS017,Zinc finger transcription factor,1104|02586
FS017,Zinc finger transcription factor,1104|02588
FS017,Zinc finger transcription factor,1104|02649
FS017,Zinc finger transcription factor,1104|02697
FS017,Zinc finger transcription factor,1104|02818
FS017,Zinc finger transcription factor,1104|02923
FS017,Zinc finger transcription factor,1104|02929
FS017,Zinc finger transcription factor,1104|02990
FS017,Zinc finger transcription factor,1104|03022
FS017,Zinc finger transcription factor,1104|03092
FS017,Zinc finger transcription factor,1104|03119
FS017,Zinc finger transcription factor,1104|03194
FS017,Zinc finger transcription factor,1104|03219
FS017,Zinc finger transcription factor,1104|03235
FS017,Zinc finger transcription factor,1104|03246
FS017,Zinc finger transcription factor,1104|03262
FS017,Zinc finger transcription factor,1104|03324
FS017,Zinc finger transcription factor,1104|03393
FS017,Zinc finger transcription factor,1104|03404
FS017,Zinc finger transcription factor,1104|03441
FS017,Zinc finger transcription factor,1104|03455
FS017,Zinc finger transcription factor,1104|03492
FS017,Zinc finger transcription factor,1104|03496
FS017,Zinc finger transcription factor,1104|03603
FS017,Zinc finger transcription factor,1104|03619
FS017,Zinc finger transcription factor,1104|03630
FS017,Zinc finger transcription factor,1104|03701
FS017,Zinc finger transcription factor,1104|03746
FS017,Zinc finger transcription factor,1104|03747
FS017,Zinc finger transcription factor,1104|03750
FS017,Zinc finger transcription factor,1104|03822
FS017,Zinc finger transcription factor,1104|03830
FS017,Zinc finger transcription factor,1104|03997
FS017,Zinc finger transcription factor,1104|04026
FS017,Zinc finger transcription factor,1104|04219
FS017,Zinc finger transcription factor,1104|04385
FS017,Zinc finger transcription factor,1104|04422
FS017,Zinc finger transcription factor,1104|04445
FS017,Zinc finger transcription factor,1104|04489
FS017,Zinc finger transcription factor,1104|04692
FS017,Zinc finger transcription factor,1104|04746
FS017,Zinc finger transcription factor,1104|05147
FS017,Zinc finger transcription factor,1104|05160
FS017,Zinc finger transcription factor,1104|05432
FS017,Zinc finger transcription factor,1104|05447
FS017,Zinc finger transcription factor,1104|05616
FS017,Zinc finger transcription factor,1104|05689
FS017,Zinc finger transcription factor,1104|05703
FS017,Zinc finger transcription factor,1104|05808
FS017,Zinc finger transcription factor,1104|05918
FS017,Zinc finger transcription factor,1104|06072
FS017,Zinc finger transcription factor,1104|06112
FS017,Zinc finger transcription factor,1104|06185
FS017,Zinc finger transcription factor,1104|06369
FS017,Zinc finger transcription factor,1104|06410
FS017,Zinc finger transcription factor,1104|06519
FS017,Zinc finger transcription factor,1104|06563
FS017,Zinc finger transcription factor,1104|06653
FS017,Zinc finger transcription factor,1104|06685
FS017,Zinc finger transcription factor,1104|06764
FS017,Zinc finger transcription factor,1104|06766
FS017,Zinc finger transcription factor,1104|06866
FS017,Zinc finger transcription factor,1104|06923
FS017,Zinc finger transcription factor,1104|06965
FS017,Zinc finger transcription factor,1104|07122
FS017,Zinc finger transcription factor,1104|07417
FS017,Zinc finger transcription factor,1104|07473
FS017,Zinc finger transcription factor,1104|07538
FS017,Zinc finger transcription factor,1104|07653
FS017,Zinc finger transcription factor,1104|07716
FS017,Zinc finger transcription factor,1104|07763
FS017,Zinc finger transcription factor,1104|07777
FS017,Zinc finger transcription factor,1104|07929
FS017,Zinc finger transcription factor,1104|08114
FS017,Zinc finger transcription factor,1104|08126
FS017,Zinc finger transcription factor,1104|08228
FS017,Zinc finger transcription factor,1104|08241
FS017,Zinc finger transcription factor,1104|08261
FS017,Zinc finger transcription factor,1104|08389
FS017,Zinc finger transcription factor,1104|08446
FS017,Zinc finger transcription factor,1104|08451
FS017,Zinc finger transcription factor,1104|08456
FS017,Zinc finger transcription factor,1104|08493
FS017,Zinc finger transcription factor,1104|08563
FS017,Zinc finger transcription factor,1104|08571
FS017,Zinc finger transcription factor,1104|08648
FS017,Zinc finger transcription factor,1104|08651
FS017,Zinc finger transcription factor,1104|08692
FS017,Zinc finger transcription factor,1104|08912
FS017,Zinc finger transcription factor,1104|08938
FS017,Zinc finger transcription factor,1104|08988
FS017,Zinc finger transcription factor,1104|09002
FS017,Zinc finger transcription factor,1104|09013
FS017,Zinc finger transcription factor,1104|09114
FS017,Zinc finger transcription factor,1104|09125
FS017,Zinc finger transcription factor,1104|09234
FS017,Zinc finger transcription factor,1104|09238
FS017,Zinc finger transcription factor,1104|09569
FS017,Zinc finger transcription factor,1104|09684
FS017,Zinc finger transcription factor,1104|09756
FS017,Zinc finger transcription factor,1104|09797
FS017,Zinc finger transcription factor,1104|09855
FS017,Zinc finger transcription factor,1104|09921
FS017,Zinc finger transcription factor,1104|09957
FS017,Zinc finger transcription factor,1104|09993
FS017,Zinc finger transcription factor,1104|10094
FS017,Zinc finger transcription factor,1104|10383
FS017,Zinc finger transcription factor,1104|10409
FS017,Zinc finger transcription factor,1104|10625
FS017,Zinc finger transcription factor,1104|10888
FS017,Zinc finger transcription factor,1104|10934
FS017,Zinc finger transcription factor,1104|10981
FS017,Zinc finger transcription factor,1104|11053
FS017,Zinc finger transcription factor,1104|11065
FS017,Zinc finger transcription factor,1104|11087
FS017,Zinc finger transcription factor,1104|11125
FS017,Zinc finger transcription factor,1104|11189
FS017,Zinc finger transcription factor,1104|11223
FS017,Zinc finger transcription factor,1104|11239
FS017,Zinc finger transcription factor,1104|11478
FS017,Zinc finger transcription factor,1104|11512
FS017,Zinc finger transcription factor,1104|11524
FS017,Zinc finger transcription factor,1104|11623
FS017,Zinc finger transcription factor,1104|11686
FS017,Zinc finger transcription factor,1104|11755
FS017,Zinc finger transcription factor,1104|11895
FS017,Zinc finger transcription factor,1104|11997
FS017,Zinc finger transcription factor,1104|12036
FS017,Zinc finger transcription factor,1104|12247
FS017,Zinc finger transcription factor,1104|12409
FS017,Zinc finger transcription factor,1104|12454
FS017,Zinc finger transcription factor,1104|12597
FS017,Zinc finger transcription factor,1104|12636
FS017,Zinc finger transcription factor,1104|12647
FS017,Zinc finger transcription factor,1104|12654
FS017,Zinc finger transcription factor,1104|12738
FS017,Zinc finger transcription factor,1104|12748
FS017,Zinc finger transcription factor,1104|13055
FS017,Zinc finger transcription factor,1104|13174
FS017,Zinc finger transcription factor,1104|13322
FS017,Zinc finger transcription factor,1104|13399
FS017,Zinc finger transcription factor,1104|13431
FS017,Zinc finger transcription factor,1104|13458
FS017,Zinc finger transcription factor,1104|13521
FS017,Zinc finger transcription factor,1104|13527
FS017,Zinc finger transcription factor,1104|13565
FS017,Zinc finger transcription factor,1104|13605
FS017,Zinc finger transcription factor,1104|13637
FS017,Zinc finger transcription factor,1104|13654
FS017,Zinc finger transcription factor,1104|13836
FS017,Zinc finger transcription factor,1104|13873
FS017,Zinc finger transcription factor,1104|13939
FS017,Zinc finger transcription factor,1104|13967
FS017,Zinc finger transcription factor,1104|14002
FS017,Zinc finger transcription factor,1104|14022
FS017,Zinc finger transcription factor,1104|14165
FS017,Zinc finger transcription factor,1104|14250
FS017,Zinc finger transcription factor,1104|14254
FS017,Zinc finger transcription factor,1104|14328
FS017,Zinc finger transcription factor,1104|14340
FS017,Zinc finger transcription factor,1104|14403
FS017,Zinc finger transcription factor,1104|14415
FS017,Zinc finger transcription factor,1104|14416
FS017,Zinc finger transcription factor,1104|14524
FS017,Zinc finger transcription factor,1104|14528
FS017,Zinc finger transcription factor,1104|14529
FS017,Zinc finger transcription factor,1104|14712
FS017,Zinc finger transcription factor,1104|14940
FS017,Zinc finger transcription factor,1104|15025
FS017,Zinc finger transcription factor,1104|15081
FS017,Zinc finger transcription factor,1104|15201
FS017,Zinc finger transcription factor,1104|15240
FS017,Zinc finger transcription factor,1104|15287
FS017,Zinc finger transcription factor,1104|15340
FS017,Zinc finger transcription factor,1104|15358
FS017,Zinc finger transcription factor,1104|15386
FS017,Zinc finger transcription factor,1104|15389
FS017,Zinc finger transcription factor,1104|15402
FS017,Zinc finger transcription factor,1104|15439
FS017,Zinc finger transcription factor,1104|15562
FS017,Zinc finger transcription factor,1104|15642
FS017,Zinc finger transcription factor,1104|15653
FS017,Zinc finger transcription factor,1104|15671
FS017,Zinc finger transcription factor,1104|15682
FS017,Zinc finger transcription factor,1104|15697
FS017,Zinc finger transcription factor,1104|15820
FS017,Zinc finger transcription factor,1104|15910
FS017,Zinc finger transcription factor,1104|15962
FS017,Zinc finger transcription factor,1104|16093
FS017,Zinc finger transcription factor,1104|16136
FS017,Zinc finger transcription factor,1104|16206
FS017,Zinc finger transcription factor,1104|16393
FS017,Zinc finger transcription factor,1104|16635
FS017,Zinc finger transcription factor,1104|16671
FS017,Zinc finger transcription factor,1104|16882
FS017,Zinc finger transcription factor,1104|16938
FS017,Zinc finger transcription factor,1104|17027
FS017,Zinc finger transcription factor,1104|17060
FS017,Zinc finger transcription factor,1104|17119
FS017,Zinc finger transcription factor,1104|17156
FS017,Zinc finger transcription factor,1104|17175
FS017,Zinc finger transcription factor,1104|17247
FS017,Zinc finger transcription factor,1104|17255
FS017,Zinc finger transcription factor,1104|17274
FS017,Zinc finger transcription factor,1104|17298
FS017,Zinc finger transcription factor,1104|17412
FS017,Zinc finger transcription factor,1104|17461
FS017,Zinc finger transcription factor,1104|17491
FS017,Zinc finger transcription factor,1104|17577
FS017,Zinc finger transcription factor,1104|17599
FS017,Zinc finger transcription factor,1104|17622
FS017,Zinc finger transcription factor,1104|17691
FS017,Zinc finger transcription factor,1104|17720
FS017,Zinc finger transcription factor,1104|17756
FS017,Zinc finger transcription factor,1104|17792
FS018,Transcription factor (general),1104|00003
FS018,Transcription factor (general),1104|00051
FS018,Transcription factor (general),1104|00059
FS018,Transcription factor (general),1104|00079
FS018,Transcription factor (general),1104|00255
FS018,Transcription factor (general),1104|00270
FS018,Transcription factor (general),1104|00272
FS018,Transcription factor (general),1104|00294
FS018,Transcription factor (general),1104|00362
FS018,Transcription factor (general),1104|00431
FS018,Transcription factor (general),1104|00460
FS018,Transcription factor (general),1104|00472
FS018,Transcription factor (general),1104|00706
FS018,Transcription factor (general),1104|00848
FS018,Transcription factor (general),1104|00849
FS018,Transcription factor (general),1104|00902
FS018,Transcription factor (general),1104|00920
FS018,Transcription factor (general),1104|00960
FS018,Transcription factor (general),1104|01016
FS018,Transcription factor (general),1104|01018
FS018,Transcription factor (general),1104|01026
FS018,Transcription factor (general),1104|01043
FS018,Transcription factor (general),1104|01164
FS018,Transcription factor (general),1104|01218
FS018,Transcription factor (general),1104|01269
FS018,Transcription factor (general),1104|01397
FS018,Transcription factor (general),1104|01416
FS018,Transcription factor (general),1104|01443
FS018,Transcription factor (general),1104|01509
FS018,Transcription factor (general),1104|01529
FS018,Transcription factor (general),1104|01603
FS018,Transcription factor (general),1104|01607
FS018,Transcription factor (general),1104|01616
FS018,Transcription factor (general),1104|01619
FS018,Transcription factor (general),1104|01705
FS018,Transcription factor (general),1104|01787
FS018,Transcription factor (general),1104|01817
FS018,Transcription factor (general),1104|01962
FS018,Transcription factor (general),1104|01986
FS018,Transcription factor (general),1104|02010
FS018,Transcription factor (general),1104|02049
FS018,Transcription factor (general),1104|02067
FS018,Transcription factor (general),1104|02109
FS018,Transcription factor (general),1104|02140
FS018,Transcription factor (general),1104|02163
FS018,Transcription factor (general),1104|02165
FS018,Transcription factor (general),1104|02178
FS018,Transcription factor (general),1104|02193
FS018,Transcription factor (general),1104|02223
FS018,Transcription factor (general),1104|02347
FS018,Transcription factor (general),1104|02382
FS018,Transcription factor (general),1104|02389
FS018,Transcription factor (general),1104|02395
FS018,Transcription factor (general),1104|02414
FS018,Transcription factor (general),1104|02446
FS018,Transcription factor (general),1104|02453
FS018,Transcription factor (general),1104|02535
FS018,Transcription factor (general),1104|02560
FS018,Transcription factor (general),1104|02575
FS018,Transcription factor (general),1104|02587
FS018,Transcription factor (general),1104|02598
FS018,Transcription factor (general),1104|02659
FS018,Transcription factor (general),1104|02768
FS018,Transcription factor (general),1104|02775
FS018,Transcription factor (general),1104|02849
FS018,Transcription factor (general),1104|02902
FS018,Transcription factor (general),1104|02927
FS018,Transcription factor (general),1104|02928
FS018,Transcription factor (general),1104|02942
FS018,Transcription factor (general),1104|03125
FS018,Transcription factor (general),1104|03167
FS018,Transcription factor (general),1104|03189
FS018,Transcription factor (general),1104|03190
FS018,Transcription factor (general),1104|03259
FS018,Transcription factor (general),1104|03294
FS018,Transcription factor (general),1104|03330
FS018,Transcription factor (general),1104|03356
FS018,Transcription factor (general),1104|03369
FS018,Transcription factor (general),1104|03371
FS018,Transcription factor (general),1104|03374
FS018,Transcription factor (general),1104|03496
FS018,Transcription factor (general),1104|03530
FS018,Transcription factor (general),1104|03588
FS018,Transcription factor (general),1104|03611
FS018,Transcription factor (general),1104|03614
FS018,Transcription factor (general),1104|03644
FS018,Transcription factor (general),1104|03656
FS018,Transcription factor (general),1104|03739
FS018,Transcription factor (general),1104|03776
FS018,Transcription factor (general),1104|03871
FS018,Transcription factor (general),1104|03906
FS018,Transcription factor (general),1104|03907
FS018,Transcription factor (general),1104|03991
FS018,Transcription factor (general),1104|04010
FS018,Transcription factor (general),1104|04100
FS018,Transcription factor (general),1104|04145
FS018,Transcription factor (general),1104|04196
FS018,Transcription factor (general),1104|04268
FS018,Transcription factor (general),1104|04345
FS018,Transcription factor (general),1104|04360
FS018,Transcription factor (general),1104|04422
FS018,Transcription factor (general),1104|04473
FS018,Transcription factor (general),1104|04515
FS018,Transcription factor (general),1104|04630
FS018,Transcription factor (general),1104|04652
FS018,Transcription factor (general),1104|04670
FS018,Transcription factor (general),1104|04712
FS018,Transcription factor (general),1104|04746
FS018,Transcription factor (general),1104|04806
FS018,Transcription factor (general),1104|04830
FS018,Transcription factor (general),1104|04866
FS018,Transcription factor (general),1104|04868
FS018,Transcription factor (general),1104|04885
FS018,Transcription factor (general),1104|04887
FS018,Transcription factor (general),1104|04893
FS018,Transcription factor (general),1104|04929
FS018,Transcription factor (general),1104|04944
FS018,Transcription factor (general),1104|04975
FS018,Transcription factor (general),1104|04979
FS018,Transcription factor (general),1104|05064
FS018,Transcription factor (general),1104|05081
FS018,Transcription factor (general),1104|05092
FS018,Transcription factor (general),1104|05142
FS018,Transcription factor (general),1104|05239
FS018,Transcription factor (general),1104|05242
FS018,Transcription factor (general),1104|05275
FS018,Transcription factor (general),1104|05302
